"setting","ARI 1","Dunn 1","ARI2","Dunn2","BIC2","ARI3","Dunn3","BIC3","ARI4","nARI4","Dunn4","nDunn4","ARI5","Dunn5","ARI6","Dunn6"
228,0.575490143348133,0.0450924203105567,0.459763837560114,0.030926150791043,1288.76198663186,0.530577182672248,0.0442278907706264,-1165.03424702197,0.369099895634366,1,0.0407425586159789,1,0.40673488725324,0.0529123397408444,0.590863982926089,0.0178706117479134
229,0.298977626778976,0.0348439361345816,0.344854600638463,0.011209699907974,1250.88195827726,0.356770866924286,0.0195609615494565,-1174.02771194176,0.267325114458499,7,0.0222029021471586,6,0.333049151799333,0.036170133465985,0.344819580780611,0.0135706413410888
230,0.236229919431149,0.0213695795055822,0.189213400035923,0.0312681226962613,1114.06716668195,0.21678833554848,0.0388271104811983,-1162.98038570693,0.0955201251479875,1,0.027429637590291,3,0.226360114721276,0.0592662540771951,0.226400068511023,0.0290317861773661
231,0.560262642843614,0.010305584928969,0.332305252917894,0.0260547157722195,1229.41555086855,0.161925623905568,0.0101025779891805,-1164.48136141881,0.276907000516925,9,0.0146735639832565,9,0.45946645109135,0.0507973252027513,0.545293105120248,0.010305584928969
232,0.216986553882679,0.0271081091709191,0.118112276204372,0.0326693764539135,1195.21708875628,0.180806916164535,0.0213998250360113,-1192.44356197269,0.104425276646076,2,0.0192483265176192,3,0.140107372794304,0.0416729609725504,0.207638759199496,0.0133445941052682
233,0.236284106972678,0.013846085038571,0.207426811419194,0.00489908669069072,1136.96114588408,0.103825092094887,0.00758641474262897,-1162.90462764272,0,1,0,1,0.147555795575421,0.0368042241392225,0.27721703214674,0.0153667547227987
234,0.344845733530308,0.013793374250811,0.00708267387206585,0.0357265059303686,1152.14096938344,0.288405879270586,0.0148057699280369,-1188.06911049393,0.000408200834810902,7,0.161141393718031,7,0.00761475781182445,0.0313129355650886,0.277269977692783,0.00914407987387044
235,0.29839108201978,0.0273313534356597,0.0685047209699833,0.0115655128765935,1211.80926955249,0.380966229004455,0.0231760380108616,-1114.94183733018,0.245772348797796,5,0.00954677934913223,7,0.34452349621342,0.0301626907768046,0.287773957489889,0.0118051926593174
236,0.163903670334812,0.0393904865234675,0.246443052164044,0.0130981299240777,1111.29726338162,0.310262439663945,0.0132524396612634,-1099.61556682276,0.180835908774098,2,0.0221187506409783,2,0.155761762838126,0.0430402016086205,0.163903670334812,0.0393904865234675
237,0.590867768246952,0.0290270043667181,0.106156033774033,0.0325038976172105,1218.91544575326,0.0996907114732882,0.0325038976172105,-1087.96130197261,0.487520526446546,1,0.0226734745864247,3,0.459830508734736,0.0340605661974689,0.545346490460092,0.00966023078508246
238,0.207797939667508,0.0318865981164238,-0.00341055835560133,0.0154352306584205,1138.63846344637,0.024008763516861,0.0105414068799102,-1097.09247409872,0,1,0,1,0.0683758270287976,0.0378444298519803,0.1985040068007,0.0343815254151118
239,0.189542008327121,0.0158853541398172,0.104391841570687,0.0349872409781913,1045.79556784692,0.277151606086291,0.0320513550769431,-1066.78930726189,0.198465372744498,1,0.0288561309650418,1,0.13254134720134,0.0433012672626689,0.180790234554994,0.027747389168273
240,0.48743084369368,0.0315362735809601,0.487583014050949,0.0280998835731801,1138.01271154909,0.406938141686004,0.027660994834166,-1057.53733747479,0.501675619334207,1,0.0365779392113634,3,0.501644051801252,0.0400506460394697,0.48745519702401,0.0253437896675773
241,0.0737830552111223,0.0106741921858554,0.00112949006458634,0.0430148021497109,1117.85378337189,0.111022444607762,0.0141843508781727,-1129.64876708781,0.0563195250445124,3,0.0103294032024,4,0.0309983768817033,0.0365530746551438,0.031211992277741,0.0210294741466899
242,0.104364338988094,0.032252427812607,0.277188205248488,0.0178115229202302,1091.3057732038,0.226341042990987,0.0291746026858526,-1136.86116248815,0.140053380365026,1,0.037740549797576,5,0.180779907503856,0.0237369851625506,0.125193533890018,0.0135443362229604
243,0.299096567907381,0.0369072998627882,0.344849624499858,0.0190417941057685,1159.98593394813,0.381300127094066,0.00406527269468225,-1134.11377666857,0.257135635215702,9,0.0334546995227442,6,0.299241649741234,0.0263375238215154,0.299096567907381,0.0369072998627882
244,0.369422587318137,0.0329739236485318,0.446210676599688,0.014166823396959,1217.74183345163,0.459786343171889,0.014166823396959,-1147.09366786009,0.131708753612818,3,0.124061442458659,6,0.345371310245619,0.0467198136387811,0.369422587318137,0.0329739236485318
245,0.419600041816978,0.0245373335440331,0.236294628832668,0.0290252339647711,1177.57392256674,0.277292637067332,0.0240611765411491,-1169.80967027491,0.169385562518826,7,0.0447769162603241,9,0.310159944436083,0.0535328551083252,0.487437553515656,0.0180531482936888
246,0.00508372371209861,0.0226721117775133,0.530698167868476,0.0220524126258988,1246.31387545126,0.575578006702908,0.0381309339971721,-1129.70501955332,0.351400538333862,1,0.0123462002824078,7,0.575578006702908,0.0381309339971721,0.473688753954676,0.0337666662593072
247,0.333075559286134,0.00819225990360689,0.446302205763899,0.0184696527989233,1147.22169779044,0.446363566147016,0.0192243566646646,-1140.33461262159,0.236480179387959,1,0.0174519967460576,1,0.246526137152598,0.0321606368590932,0.406938141686004,0.0171541933006638
248,0.393902858773779,0.0211575636310345,0.432775529979715,0.00773703215706262,1088.35130474971,0.419597907874758,0.0239476038797326,-1153.69002753594,0.255479745946162,5,0.0224654827825441,2,0.344920368559571,0.0406190068456969,0.419612352715698,0.0287597727086742
249,0.590854477990718,0.049466346860352,0.738293307691064,0.00694275874781134,1145.95663275994,0.755681476711741,0.0212826816493981,-1090.18668220636,0.243622234166894,6,0.0162736216142047,6,0.622205140455723,0.0478906943280125,0.622205140455723,0.0478906943280125
250,-0.00414139531688995,0.0196355490038361,0.0980683622679571,0.0170016461129751,1074.94698752234,0.0629141847880769,0.0157558051746486,-1162.24693342505,0.00511384169671074,1,0.0154798846477168,1,0.00714143482049866,0.0328313438217532,-0.0041264247727868,0.0191334336577923
251,0.14781979430637,0.0179911655493637,0.246779539683938,0.0201833300231911,1111.60137405952,0.111169416263798,0.0177716808262648,-1153.20295621156,0.236699238115094,1,0.0219216019044787,8,0.155761762838126,0.0261611352088885,0.180863211581368,0.0318715418959922
252,-0.00467081086650406,0.0300951087220272,0.530562484249461,0.00430039740479483,1091.56254503055,0.575480388512695,0.0129522078334256,-1139.22375878698,0.00696607388057216,7,0.0764806986318958,7,0.41958890293477,0.0268123180488248,0.0528863247034487,0.0196027014118332
253,0.165194659274185,0.0310164644721077,0.119743390170017,0.0137282173599012,1539.3981334285,0.0997496902312663,0.0137282173599012,-1044.63260779924,0,1,0,1,0.14819754624579,0.0393650696559504,0.157113439672916,0.0244522740175786
254,0.105243187358183,0.0374310838171923,0.333199787878435,0.0140675804843143,1501.65821167872,0.321562702156487,0.012634407762855,-1005.73624800374,0.118326004668332,2,0.0169285959055119,2,0.0505999710857309,0.0604944130584525,0.0703969480194139,0.0376863150983967
255,0.406856942868381,0.0185306411136607,0.394146844950066,0.0487103476821506,1593.1649418996,0.459850379791187,0.0337151922144996,-1022.41007033931,0.446791277849677,9,0.0779914613419401,7,0.406856942868381,0.0809821225774671,0.406856942868381,0.0185306411136607
256,0.165043353786837,0.0483454688454611,0.099477201662449,0.0591576828664889,1504.88247901416,0.32166571576764,0.00918239981076264,-1005.69198032222,0.164303187452895,9,0.0593653670096562,4,0.141370236427424,0.0590564566079257,0.165043353786837,0.0483454688454611
257,0.0701294415446832,0.0473297953526331,-0.00755862606961225,0.0285954131145604,1457.44741296309,0.00875895106220213,0.0194266993659568,-967.844744685899,0.0190567919249697,2,0.0580075214090954,6,0.0589371523576062,0.0563416602109679,0.0600507813183884,0.0307117908221815
258,0.528405615462155,0.0318006979925767,0.259267989001545,0.040093918835617,1431.46633303848,0.559124381548671,0.0101215708656134,-1020.33854812463,0.46152127585222,5,0.0464330237323669,7,0.605785980704879,0.057961838635707,0.54387425027176,0.011542915976327
259,0.102435678612136,0.0293423395801191,0.0169819548954055,0.0429771095963998,1596.82235772996,0.0169819548954055,0.0429771095963998,-1039.98681504276,0.0146514608001336,7,0.0113054503026481,8,0.0278750412408909,0.0694043390211424,0.0602734479089642,0.0410072727611027
260,0.17034476753957,0.0336825629799873,0.459642274845897,0.00674648880993913,1464.98836108029,0.446081697076836,0.00674648880993913,-1014.44574098474,0.216269553268289,5,0.0555895257335563,6,0.122822370233523,0.0492982598932465,0.15370595382746,0.0548324030580235
261,0.20861408104371,0.0468653933714694,0.149195515956654,0.0568626730237924,1481.22423512043,0.190625536645547,0.0250839389709201,-1051.00490308084,0.177803079509696,2,0.056734254300836,8,0.119693405631103,0.0545331863424122,0.190625536645547,0.0250839389709201
262,0.0095070144247753,0.0258768811787026,0.419591247998133,0.0144669582272559,1592.63836693591,0.419591247998133,0.0144669582272559,-1073.90981592171,0.112406506049486,7,0.0246141205749012,2,0.0538618032300988,0.0471875187735047,0.00313924014833623,0.0268620501528326
263,0.236457510963811,0.0128982647981168,0.459709647266291,0.0134860147836092,1607.83247897465,0.446144359448694,0.0176792013914768,-1129.20063409068,0.157247578466982,4,0.0228696062573581,9,0.0920609578897948,0.0435829327847383,0.299073377555283,0.0193740375513989
264,0.113084547329209,0.0375737672896331,0.590860676911702,0.00964878425951449,1554.92290111162,0.622210864478606,0.00622387152722715,-1034.97264151033,0.148307186485835,1,0.0556533644112995,3,0.236974663559131,0.0286961301139431,0.134276291615444,0.0118745557503001
265,0.0983120094544011,0.0527517229960209,0.0320194023953238,0.0477292242197349,1602.71410449139,0.515978941257771,0.00900452952812211,-1076.88435606561,0.322783131036157,5,0.0397908554192118,4,0.0584162139039739,0.0739090630393232,0.0800406214557805,0.0416134794710653
266,0.103987383449677,0.0446974549935078,0.368909829675085,0.0197362227461424,1518.65425010363,0.356744441597203,0.00899450674849479,-1088.40619235896,0.163455995319706,1,0.0110068707845725,2,0.0138318978146996,0.0691654138865822,0.189289333241077,0.0314441194453095
267,0.236847251237854,0.0316112858376408,0.369012116521097,0.00624957017588687,1615.03865804337,0.256841050077836,0.0164678478188963,-1074.84373611183,0.181433309844343,3,0.0297283886046971,2,0.267165038157989,0.0316965444437263,0.236847251237854,0.0316112858376408
268,0.0281297388179305,0.0288063968474456,0.140239719371316,0.00636046746312716,1500.5790068775,0.40675084790887,0.0126858263690074,-1044.74978087774,0.0232024876823881,2,0.0639638622620476,3,0.0488158734709497,0.0150510600595838,-0.00446046811177202,0.0137514759994961
269,0.182107872456974,0.0913977555209514,0.501741157510001,0.0116538945299783,1496.27221694881,0.487611931726342,0.017414768713913,-1030.9289334574,0.310754740150638,1,0.0655289622221442,2,0.227561276044659,0.0478476664232555,0.190793754066363,0.0327545365542761
270,0.181276667895488,0.0158769461250937,0.321988803906914,0.0101874501341196,1438.16090913616,0.321942784637118,0.0147467196728216,-1073.72815242395,0.162677088055819,2,0.0105849042600468,2,0.19906098521073,0.030623955048912,0.199006622349432,0.025436680058959
271,0.198495975886937,0.0229385995910669,0.226437955147136,0.00972499688125451,1191.55426265184,0.172159953039477,0.0129866752392238,-1147.65085118233,0,1,0,1,0.139820655877429,0.036030771158216,0.207469690457458,0.00813246637533631
272,0.226562631304728,0.0264452809717883,0.0322381927076843,0.0691058328838165,1097.45535725093,0.207668891009157,0.0147328368452104,-1095.88994207454,0.2267021596741,1,0.0860440160516541,8,0.181123506208926,0.0517316617016142,0.236314992899381,0.0264452809717883
273,0.501741157510001,0.0520039985416852,0.530590931976441,0.0219674982946848,1178.05880140416,0.516058599091484,0.030711443840573,-1033.90277529391,0.501741157510001,1,0.075027405030454,2,0.27807503141489,0.0842632978231876,0.501741157510001,0.0520039985416852
274,0.236105839269379,0.0394534299105068,0.216899102095985,0.00768556112178975,1160.68533578575,0.19845581890393,0.00768556112178975,-1059.20385284447,0.0801257853031114,1,0.0105649387963018,1,0.288040423936232,0.0317150529822945,0.236197699502938,0.0248222386543844
275,0.189487975174554,0.018896169445555,0.28794149348811,0.0154976432583447,1071.56886472922,0.298814016798861,0.0206257291161703,-975.938015879332,0.0881273369271399,4,0.031537440779854,4,0.130471378272493,0.029122904765042,0.189487975174554,0.018896169445555
276,0.381310775889328,0.0417595084109265,0.38130847618054,0.0182205595272533,1119.20828407381,0.515979659937914,0.0358672186043297,-1046.86472504574,0,1,0,1,0.459698661643307,0.0406154661548241,0.381310775889328,0.0417595084109265
277,0.0578935634773176,0.0174053057505461,0.140094908927768,0.0147106151082303,1082.94903552974,0.132591429068889,0.0219554690401737,-1161.89376935018,0,1,0,1,0.0324031576885219,0.0366340778102742,0.068316962182313,0.0147106151082303
278,0.0577475056957126,0.0144998553711675,-0.00895964632838634,0.11624604991756,1094.26043753412,0.104562753962535,0.00544219979215264,-1163.49925133565,0,1,0,1,0.0445837839573834,0.0326572786071987,0.0629175165541512,0.0144998553711675
279,0.321567498642831,0.0218407427360488,0.0707187574452396,0.0257505071220685,1075.57259231239,0.208539154438472,0.0286897203595888,-1159.41493251721,0.160233087642532,9,0.0167397883448106,5,0.165268203841273,0.0621762551212749,0.277496244872199,0.0198334628346211
280,0.266746259249608,0.0187258316376778,0.00993433334588339,0.067086880466569,1064.91680997943,0.207977104193914,0.0166715171339528,-975.39014705888,0.133150768171685,1,0.067086880466569,6,0.189935545212486,0.0364956863534957,0.256400040911101,0.0187258316376778
281,0.118090897658697,0.0218293041842657,0.00141388389154659,0.0164373239765536,982.822022673588,0.0629387181468146,0.020255817309109,-973.886952952226,0.0498567416164723,1,0.0208424430270513,1,0.073774223679416,0.0380342126400773,0.118090327549957,0.0306228389679167
282,0.487566357354469,0.0522498977426191,0.381602581389889,0.0380195989004106,1094.49455238102,0.459856166831934,0.0518764213148305,-900.146987706601,0.320438632628804,2,0.0902862653536978,9,0.156950312237039,0.0457985144327227,0.459814623929136,0.0308772084464882
283,0.125219945495941,0.0296065196075524,0.133678939937991,0.0293902141142782,1005.24752980718,0.207696611850544,0.0224980947322598,-969.520824708249,0.0892840678941487,9,0.0100581329962898,7,0.0439724876614513,0.0357558201187843,0.155772925340751,0.00649122250280428
284,0.132718692998427,0.026210999341929,0.0748259363642777,0.0127279918895572,957.634485086438,0.0864709224083038,0.0103437983746323,-845.255427532664,0,1,0,1,0.148385849642738,0.0392558830676062,0.15597987701724,0.014217201149581
285,0.419657159977043,0.020180629879268,0.173223341272279,0.0121402349726839,1092.83324999336,0.321878741481116,0.0245888036396327,-932.965068077805,0.000605163456966076,8,0.077846550193527,8,0.310461658059603,0.0303833746523561,0.393951534624844,0.0124948507154051
286,0.0120311904130075,0.0195798978034514,0.0368114975666331,0.0206886637042637,942.988335170083,0.0354045606884279,0.0119557734017549,-1039.33977909797,0.0135511810926846,9,0.0135978364045477,9,0.0124358726854394,0.0231278743497311,0.0119842492723849,0.0111213540127378
287,0.0275374428770594,0.0179528925108839,-0.00270000196528695,0.0212906262036297,925.394529042141,0.031247964049084,0.00992143578031959,-1058.64808710997,0,1,0,1,0.0181953540018422,0.0244233544395282,0.035193177264315,0.0208148645228045
288,0.288035569757399,0.0343944024324811,-5.59230318319378e-05,0.165038373704764,1002.41765782865,0.266798573544117,0.0298857938255374,-1035.55764893605,0,1,0,1,0.236475645810809,0.037839066933161,0.298994875744837,0.0366721340094404
289,0.27777045963489,0.0481524971211177,0.530615109833648,0.0107826039384929,1196.00772502088,0.530615109833648,0.0107826039384929,-1102.11021775121,0.0460594953269421,6,0.0137293292519899,3,0.256919690958742,0.0494630183579923,0.256919690958742,0.0239122571178465
290,0.394219063191963,0.0370172893157093,0.381314475384983,0.00905135199315645,1109.73657639626,0.356802831715935,0.0171099049890644,-1102.66509155914,0.369233632804089,1,0.0305193189449775,1,0.356937049155993,0.040580100054564,0.394219063191963,0.0370172893157093
291,0.459791116848479,0.0221668118878485,0.590852824913398,0.00904835867601315,1131.81583494069,0.575480710107822,0.0280013714132989,-1072.01899206981,0.346150765566717,8,0.0319453023996632,8,0.501614332790425,0.0309122919414684,0.473550556135416,0.0230780206611578
292,0.345275842411134,0.0175886306276146,0.501596693002157,0.0114561378860043,1137.23896524175,0.5015996531908,0.00779234509269953,-1034.85364734643,0.45974528607027,1,0.0207454016848736,1,0.446226582299574,0.0212544383951385,0.394200961320191,0.0197310432376324
293,0.381664508643949,0.0422878083812177,0.63818860123188,0.00965932281424215,1056.19650932839,0.606441303855975,0.0184655368328576,-1032.63618304289,0.310289834839901,1,0.0281360759974369,1,0.381624307282571,0.0422878083812177,0.36928905761406,0.0336522779584396
294,0.310767003011645,0.0235511898140735,0.670786353521596,0.0171460789784862,1095.4506745485,0.654411073922331,0.0175589283151598,-1000.22944894166,0,1,0,1,0.545475525196256,0.0407047267701983,0.333610372466246,0.0260060046707295
295,0.0528764808362703,0.0206369115338147,0.256607880027862,0.0104304515859428,1051.09163733933,0.246328224729744,0.014773565929491,-1132.71071867563,0,1,0,1,0.0121373503496163,0.0193178303694449,0.0529109956541724,0.0215143732416746
296,0.172657384718506,0.0265971920892362,0.208059748503865,0.0150501688123443,965.988172785956,0.208059748503865,0.0241592329520361,-1118.21917126006,0.0634435886514274,5,0.0156032937085026,5,0.199035728903857,0.033774353137869,0.310147436985733,0.0147488429418378
297,0.104801032377336,0.0167583888360597,0.406805703118335,0.0191055657775068,1053.45328811145,0.357074878080478,0.019722489105701,-1091.03444919029,0,1,0,1,0.112522316587663,0.0506318699096831,0.11155784714746,0.0293927752900693
298,0.141331715007847,0.0310395836303324,0.277680779312423,0.00962366874920797,1444.58399977291,0.277680779312423,0.00962366874920797,-903.079847553404,0.13485358447387,4,0.0240405371204469,7,0.132981372069426,0.0200169487261017,0.133760207223469,0.0225518390626463
299,0.133613390696668,0.0212473717219953,0.149234639366197,0.0231286347638595,1502.43797284577,0.0997496902312663,0.0155643394507501,-940.984946752063,0.248761235923675,2,0.0186181579472744,9,0.127030002648501,0.0519742854235719,0.133613390696668,0.0225258872558816
300,0.330671862894992,0.0221374590902793,0.431759096973977,0.00871796312998262,1412.3975865635,0.472270999920164,0.00906095309911109,-901.370291081887,0.285091900578219,5,0.0587265554969869,5,0.158728095706264,0.0879422878023905,0.560156647232541,0.00490901981108723
301,0.208017341078278,0.0333643525099753,0.530557761593084,0.00689335904907199,1470.21691317817,0.148774368395213,0.0362907838599646,-913.238137362604,0.173015063384666,5,0.0199837889444339,5,0.0498632483523771,0.0454981347361923,0.226987682793844,0.00758846504578389
302,0.112416930864557,0.0225098770221637,0.0419444616971085,0.0272627250500519,1512.87326590101,0.0600179372132239,0.0507326711274013,-894.420972785435,0.0237434347383378,3,0.0684352299860805,7,0.0506372726553791,0.0476647921708519,0.112416930864557,0.0225098770221637
303,0.333288339419225,0.0464656709180508,0.545328819206405,0.0269668228669917,1431.69361728382,0.545328819206405,0.0269668228669917,-881.501775827087,0.394010654983652,9,0.0501373736579913,3,0.333288339419225,0.0437963487665141,0.393989015577844,0.0360109972325186
304,0.0739480541322784,0.0250369769038691,0.487436932243223,0.0078217586910515,1481.44927528091,0.516021818771284,0.0110091340192994,-964.627021094325,0.034291358740717,1,0.0521316106888045,2,0.052976344981429,0.0215696270951649,0.0798845767266416,0.0138381201764664
305,0.0339904595028868,0.027186212883561,0.0128561806628077,0.0256800405213965,1473.3754253174,-0.000735991888126121,0.0530086778842547,-899.955844415834,0.111977995607057,5,0.0847878662679717,6,0.0342762670511228,0.0277087854566621,0.0379994079843862,0.0115813944984969
306,0.227351525149115,0.0470972061445108,0.381635694037264,0.00278417521227809,1345.26959384893,0.419832102295531,0.0183315100927505,-922.76637134054,0,1,0,1,0.321814741002752,0.0538703433349976,0.22729320613945,0.018319296078692
307,0.0874222107938486,0.0566955349652966,0.590889173001135,0.0132155967937476,1484.36458835009,0.0601375352602392,0.0557111648624628,-1109.2189048073,0.0813426430184669,9,0.0112246640020296,9,0.0552864582512123,0.0543978912846686,0.141584699770378,0.0397845602280735
308,0.163277704519161,0.024439816603198,0.606432284039284,0.0156482869639957,1511.81378937275,0.622215077248641,0.0118765292607138,-999.305725153313,0.427374874813279,1,0.0305284818459962,4,0.2359105628903,0.0409163460959276,0.298721369779845,0.0416130520776146
309,0.118119972227086,0.0322344942281081,0.755678752262844,0.00855683522180682,1510.2893007192,0.738291771857066,0.00855683522180682,-926.794677079234,0.377463007942081,9,0.0318171913835753,6,0.132586067185957,0.0496647514866046,0.104454222746994,0.0304846049980223
310,0.126812636748711,0.0209237085160985,0.622228630740909,0.0116782496019783,1427.16745847839,0.622238352635794,0.0116782496019783,-976.973601838141,0.140266878380618,1,0.0216214499658225,5,0.0875546372575451,0.0795877724652089,0.126812636748711,0.0209237085160985
311,0.165343250389432,0.0405888490072187,0.56033725698928,0.0204615427309197,1417.967279654,0.516001038473873,0.0156234446014456,-1007.00895152597,0.387893978988649,4,0.0315841573196424,1,0.0999177631578947,0.0827086969127849,0.173624374532349,0.0169609452962098
312,0.179697999213383,0.0487331835747727,0.670729127366528,0.0069273010089702,1459.74895300676,0.670729127366528,0.0069273010089702,-925.390025239064,0.255856707978215,1,0.0312185387594774,3,0.206664664866746,0.0862722997523426,0.216053603985547,0.064810261669634
313,0.154816775845436,0.0401409925975275,0.70412807433968,0.00658822629279762,1484.17341402068,0.70412807433968,0.00658822629279762,-1085.41148383306,0.0921411921411921,2,0.0683545088006826,9,0.138946371895159,0.024095413952355,0.13135244129468,0.0233375692392838
314,0.149436376666846,0.0415713058170834,0.419808764000848,0.0100267952332926,1405.60980315361,0.381585368154854,0.00725620079223325,-1000.52107588898,0.228706939301511,1,0.051688058388632,3,0.149436376666846,0.0606997384665155,0.127030002648501,0.0155557597104609
315,0.211825345170607,0.0648327316685621,0.560099753939824,0.00607943352997026,1401.41693599316,0.54503544482135,0.0135313849293498,-960.028482305233,0.231550126304781,4,0.0648327316685621,5,0.202257156517777,0.0648327316685621,0.221589678164793,0.0376303755087563
316,-0.00412922410889112,0.0190058953256261,0.0327301094718434,0.036600876894407,1215.92296142231,0.0920314797512269,0.00812538969489274,-1179.14571888124,0.256589533591538,2,0.0281041516867579,2,0.0277613467874742,0.0174816186095638,0.36904446306056,0.0216295497887765
317,0.545329847924107,0.0374556847059387,0.560312388420983,0.00701173081280137,1200.11259292963,0.575486151423514,0.0290737267476298,-1152.04436857902,0.0248308100840405,1,0.101260535650274,5,0.545344249483185,0.0335118797198524,0.545329847924107,0.0374556847059387
318,0.638195764090548,0.0392276916086428,0.827237915461852,0.0231148505777646,1271.0036536138,0.827237915461852,0.0231148505777646,-1141.35507342256,0,1,0.0352871657479367,5,0.67075609677263,0.0351867722265465,0.654375329420192,0.0213925972500069
319,0.51601589918354,0.0198978459477156,0.432888122297378,0.0448951711967269,1168.2759391821,0.446245842409247,0.0329777142035449,-1157.21973735677,0.0151031689370393,1,0.0199264763663959,1,0.473472623097524,0.0498105180795511,0.545354535752539,0.0198978459477156
320,0.606434446606835,0.0277516193585045,0.406642940990008,0.0281791024635563,1108.25572603019,0.575478137333158,0.0190193277577696,-1142.50190799218,0,1,0,1,0.515980755065457,0.0355020512637575,0.622213062457303,0.0376169673215299
321,0.721107460117496,0.0462183642678431,0.704120017247275,0.0225408285936076,1265.13523089919,0.773267806525417,0.0133849305365908,-1152.92982148224,0.60642692919713,6,0.0309066933356237,4,0.755679808487563,0.0915925042639505,0.755679808487563,0.0915925042639505
322,-0.00341466310341179,0.0174860088590251,0.459700189724916,0.00506766619434427,1150.04251236004,0.473470134135092,0.0111507173073423,-1126.756488192,0.158145470267119,9,0.0887462414200914,3,0.0119804171456093,0.022692809036784,0.00945298921270875,0.0176079940960341
323,0.24621364401284,0.028044294088614,0.501596693002157,0.00829553716509281,1053.77852912897,0.545323675548062,0.0249870387174816,-1115.63926577532,0.41978104147825,3,0.010969111511437,3,0.24648813489168,0.0404478437173252,0.266722084324536,0.012482245917832
324,0.0177818980721971,0.0348711207148384,0.773267934773825,0.0190289995148011,1199.50248250606,0.755672345620027,0.00523291728053442,-1146.6753079179,0.00103985087409954,1,0.0365926102165283,1,0.516159258152328,0.0262512687768569,0.738298065754255,0.0199941057780227
325,0.256243183622927,0.00796804056059458,0.473470389414373,0.0109160939842358,1124.9179251126,0.487439650298997,0.0151207482025082,-1098.96923200617,0.155486307723087,2,0.0338364426194597,3,0.139751858827642,0.0446654460917277,0.298916554651915,0.0194632836759104
326,0.310616396262373,0.0100226429492224,0.432757946283124,0.0135903921152377,1135.69212212601,0.419594624856086,0.0135903921152377,-1069.37886188088,0.157075007574445,1,0.026108488163243,2,0.156895843015337,0.0320630905565507,0.227284995550556,0.0179324364776742
327,0.530532117237832,0.00340907618833323,0.560265752271971,0.0185075203301297,1138.7415974265,0.560265752271971,0.0185075203301297,-1040.74731464842,0.270459379674647,8,0.0447733603918199,7,0.381232157396763,0.0249151807060823,0.575465019985532,0.00787094015432705
328,0.299291572307476,0.0302869305336924,0.393902858773779,0.0172332237911489,1061.69861385344,0.406646950450887,0.0270113339268012,-1101.12877609909,0.35684547897519,1,0.00980561790174087,2,0.381348499921462,0.0463712186694889,0.288405879270586,0.0247229554678449
329,0.345182567873707,0.00773733665855889,0.4597303129976,0.0257932360466559,1001.20647246634,0.419698514385781,0.013997685385038,-1041.94173463252,0.229019240835123,1,0.00381064144411506,1,0.369289974486732,0.0328775810012551,0.357073807048581,0.03180477119679
330,0.560275080293202,0.0169496930433045,0.864216236636853,0.0203628836050456,1117.18678747884,0.864216236636853,0.0203628836050456,-1071.46495571075,0,1,0,1,0.16292570305188,0.0454610975985881,0.590839599813937,0.0264526670874817
331,0.34513599997577,0.0254397010199197,0.606455911981272,0.0188588272527878,1080.48574254996,0.638201826717159,0.00830394714563411,-1113.31385427532,0,1,0,1,0.217639640976189,0.0292692949698586,0.473580327951628,0.0176266836686074
332,0.207663793172149,0.0315941247885028,0.419603699967134,0.00889248987015139,1024.16667424776,0.432769038634437,0.013246687947786,-1042.10100906984,0,1,0,1,0.217009331170465,0.0339856520533835,0.217009331170465,0.0339856520533835
333,0.57559816693161,0.0408204409609854,0.755684438000322,0.0352509916816908,1149.72909187664,0.738291327757128,0.0049157421582117,-1073.34896566341,0.0690033552965448,9,0.0218954200570362,2,0.32214028663469,0.0347788443495568,0.575542721693534,0.0296584731044338
334,0.00142235639949124,0.0258592752071964,0.755680084881309,0.0125045431582684,1213.01010105831,0.0795403109752547,0.0314319586289713,-1154.09908883909,0.0105665671160675,5,0.0913353851545947,7,0.00192028722766548,0.0347972700000638,0.00314024702805267,0.0258592752071964
335,0.163905528311004,0.0332961074872341,0.622238352635794,0.0085002972654475,1163.68700138828,0.606455339601675,0.0142567484008792,-1159.17288871816,0.575483900305098,7,0.0137968138005796,3,0.0760512107467084,0.0329840083544835,0.216971747934972,0.0164097699558123
336,-0.00493044953489093,0.0314255542239288,0.864221700742728,0.0175759629366365,1193.28942159995,0.883015306977095,0.0175759629366365,-1108.23501365338,0.180924363265695,3,0.010117746598876,3,0.0122110901389739,0.0441666087220795,0.0795858635567892,0.0343058606054193
337,0.266641630486693,0.0209106318755497,0.622223517769662,0.0171151778521489,1208.67368777985,-0.00460510417353197,0.0151332034885385,-1175.77695707624,0.225226373186927,5,0.0504436243065753,5,0.246253318417112,0.0280795384243246,0.419337308310448,0.0204910443148725
338,0.00142235639949124,0.0359501514962939,0.687331421874688,0.020261768264448,1021.58885965672,0.704114598785172,0.0129421686185794,-1142.67194411337,0.333289382883685,1,0.00332724847187372,1,0.60644599049922,0.0243479367601064,0.606478710414609,0.0129023037058418
339,0.369085140052262,0.0393163899735573,0.921204346035668,0.029929552400518,1157.30296365289,0.902008183504801,0.046111257049649,-1100.13703160947,0.827234174079444,9,0.0488471160155126,9,0.310647214500705,0.0600762933670019,0.622206666878785,0.0341371157845337
