"G1_mu_x1","G1_mu_x2","G2_mu_x1","G2_mu2_x2","dist_between_means","G1_var_x1","G1_var_x2","G1_covar","G1_corr","G2_var_x1","G2_var_x2","G2_covar","G2_corr","G1_skew_x1","G1_skew_x2","G2_skew_x1","G2_skew_x2"
222,0.446094924493703,0.0316723797218515,0.979999686871692,0.0219470239559879,1853.62097757509,0.960200618699473,0.0127271151782099,-1082.44316306556,0.612618583383809,8,0.0311557208551282,6,0.30995391438091,0.0499344467018906,0.622216496747816,0.0336381586153081
223,0.0146753175287267,0.0322849227930205,0.773259726583182,0.0236602875597544,1827.42406250112,0.0146797762301367,0.0242063628494335,-1145.35353719109,0.23770055347903,6,0.028858162437606,5,-0.00486667286868675,0.0429697113437151,0.00942678486248581,0.0308381015566266
224,0.0436248525300192,0.0277165915917767,0.721100834362668,0.0266873933640461,1790.73263499563,0.501515062520083,0.0215927911797237,-1097.18176832685,0.25887541534735,8,0.0219270669833886,1,0.0202443701704344,0.0339316650201826,0.118018737414067,0.0217657881548257
225,-0.00464848484848478,0.0431839562596884,0.902011287451233,0.0431658657132302,1846.79759816501,0.883017084123704,0.0455402840808722,-1054.7410788696,0.529741571027876,5,0.0435138141870181,6,-0.00511753970034507,0.0277507329946169,-0.00459977698051004,0.0201800598819997
226,0.216970007882981,0.033849543270009,0.0598468405401269,0.0389760204876276,1228.8556452315,0.00449407138313765,0.0123725017572199,-1188.50282668554,0,1,0,1,0.198638047484437,0.0291380294883897,0.22652044421075,0.0305901709293607
227,0.381348499921462,0.0171949891035725,0.310423094941923,0.0227959678153004,1204.91112146431,0.190469272119715,0.0337090873712506,-1179.28132885643,0,1,0,1,0.356788103618204,0.0370597469370992,0.310385941052865,0.024082910975012
228,0.419749050660017,0.0223103011410696,0.31065263471874,0.0316920729123704,1280.92638403403,0.257141511943435,0.0306704126074513,-1161.98201682595,0.119719855695496,2,0.0330612858090956,4,0.277899006328673,0.0374013624573191,0.432898264638072,0.0105194160173911
229,0.321514760975146,0.0413197119237423,0.310156153925211,0.0413197119237423,1171.29571697989,0.179829665779258,0.0310210787675616,-1174.55223636054,0,1,0,1,0.0847533740122864,0.0316251293564551,0.310144057457531,0.0196672452767992
230,0.226522381792929,0.0147634786855914,0.216958460069265,0.0265893475068138,1118.37163556289,0.226510131110003,0.0137888949103498,-1149.21815396137,0.165226466230266,6,0.111335865051933,5,0.172115435283484,0.0530870712196136,0.226516694024116,0.0432152168710026
231,0.606432061420687,0.0510462100947297,0.575480710107822,0.0593804001583283,1239.72143385325,0.638186477901421,0.0332670008689109,-1135.56350101051,0.164719843668877,3,0.0130117979864954,3,0.560303061982559,0.0593804001583283,0.590855717789942,0.0510462100947297
232,0.111243745587606,0.0259955431273137,0.0232078999575352,0.04839787344023,1121.79590363601,0.140305217590418,0.0114738251734879,-1193.9658710873,0.0904991296923522,5,0.0165878210219061,3,0.155761762838126,0.0332241142532403,0.0629048708617724,0.0351068768474103
233,0.180788414100139,0.0251494249595378,0.00495051791977701,0.0615598109525957,1085.78354483202,0.140211238771692,0.0246402390137049,-1192.2590910071,0,1,0,1,0.11133206282284,0.0330937030692272,0.147822961986882,0.02707285299029
234,0.419585971578917,0.0473199173041328,0.18147825003116,0.0258261355088543,1234.25427739337,0.473475580039402,0.0306269130141929,-1191.30004740096,0.331614246407857,8,0.0450902679285783,6,0.226819279638769,0.0444208755292217,0.419585971578917,0.0473199173041328
235,0.180795795166995,0.0307848672292234,0.0819515383362264,0.0095315452591222,1162.45562108299,0.146339291631821,0.00972402355790919,-1101.01902417126,0,1,0,1,0.170491523669474,0.0408693326878775,0.189506470060004,0.0332482314468791
236,0.147831879569684,0.0206877346851263,0.226587378924755,0.0170896726723726,1145.07930649812,0.198485580795876,0.0274217997100488,-1078.47109710887,0.06525129669071,3,0.0152867940973716,5,0.189818741572729,0.0435135131317053,0.104414421375805,0.0173892141829011
237,0.590808037965836,0.0461041557610285,0.529896183074351,0.0130712596192675,1186.1237341931,0.621883997012198,0.0299066541382155,-1050.91008380504,0.337124187272182,6,0.0348572715708206,1,0.530574603402709,0.0455925170319821,0.590808037965836,0.0461041557610285
238,0.299005949756601,0.0278596534305283,0.0870639241782617,0.0256015647352371,1155.85115180282,0.181002146396241,0.0142080627416567,-1087.53734819222,0,1,0,1,0.172843643322749,0.0299585569935908,0.298980459179731,0.0130670224728442
239,0.299012067219209,0.0271601973905194,0.0990633289746783,0.0260627714096482,1077.89096651411,0.310299028766665,0.0309667950008316,-1079.05521506657,0.0780650201039288,1,0.00762020416600993,1,0.333164716259154,0.046612628223094,0.288063183758639,0.0368322873114761
240,0.590852824913398,0.0403449151046839,0.199116569345976,0.0198042753647044,1142.0748237021,0.16466842430588,0.012589225805333,-1056.36830601846,0,1,0,1,0.333218716130806,0.0338696852361326,0.575480710107822,0.0436335617092074
241,0.104655201806304,0.0239769002043861,0.0499247462450401,0.027560324583034,1082.73092404713,0.105257309169268,0.0203704857113816,-1168.41331784422,0,1,0,1,0.0481472990172256,0.0277880195097314,0.105108628566555,0.0203704857113816
242,0.118243197183589,0.0191553963898903,0.207904384366332,0.0134552570882718,1107.69041850533,0.217269277979326,0.0236165189881735,-1111.81109028928,0,1,0,1,0.164434883892819,0.0396478834600185,0.118112276204372,0.00611050339528478
243,0.446116946405583,0.0150465237390608,0.333484749376166,0.00524830651154876,1160.57833615075,0.381415875580691,0.012664618467523,-1129.01509509273,0.415961668871522,9,0.0638540150556118,4,0.459754698382431,0.0366515821979691,0.446123660054797,0.0210661655504146
244,-0.00142929871353208,0.00951210263686981,0.132141606567466,0.0066493219482176,1251.33809589415,0.147672126716912,0.0235860218397511,-1171.6480986868,0.0872336903293424,2,0.00951210263686981,1,0.125178193396118,0.0279096481611667,0.0629054766512265,0.0253965094849504
245,0.545408751394056,0.0415326901911563,0.126598095710184,0.0547852879724381,1207.97963031873,0.545441215817965,0.0461385586022025,-1156.26376357006,0.344953472484159,1,0.0128742115146668,1,0.381635694037264,0.0448559171969968,0.575491090936828,0.0239192748541662
246,0.654338669663835,0.0256515030808078,0.670724620394163,0.0256515030808078,1253.6794029412,0.721086635256443,0.0379333867318847,-1120.34766636465,0.28329431441878,1,0.0307183323742111,5,0.368752000181384,0.052482403080855,0.622168792679075,0.0195475634916638
247,0.288251383708528,0.0210961211114452,0.473462816023773,0.0193281522994562,1173.95686300865,0.0488818844232897,0.0323345194550188,-1177.9360588605,0,1,0,1,0.321696978142515,0.0350665514546457,0.226851091101339,0.0439992731233517
248,0.446204211152479,0.022748308684097,0.459708179268016,0.0537962631535169,1120.65025564401,0.356795451509543,0.0299731684302951,-1145.84179574127,0,1,0,1,0.226883875636406,0.0538118714938547,0.446179600802939,0.0232843243520724
249,0.575339229830091,0.0371078760433687,0.721081597607031,0.0215715831116672,1218.04386511083,0.704084373694538,0.00573286141094087,-1120.4491751713,0,1,0,1,0.622110478130337,0.0416486136235671,0.575339229830091,0.0371078760433687
250,-0.00504219061056459,0.0293270503135201,-0.000964200994637411,0.204874035659943,1063.27874906889,0.0354471067699768,0.0158246018365529,-1164.39990413332,0.0485810097366676,4,0.0465024060951477,5,7.92160847351596e-05,0.0255418190378076,0.00141985500734106,0.00601842007043935
251,0.198487815277452,0.0296809132701352,0.226846009249513,0.0284384964843258,1036.73873801773,0.246513941849717,0.0284384964843258,-1135.34468170263,0,1,0,1,0.299012322111167,0.0312587083246147,0.189543842053168,0.0150895752214145
252,-0.00409981157431655,0.0289814045543976,0.446416306422263,0.0207003786569546,1095.36251874403,0.433073496309619,0.0207003786569546,-1102.91618842553,0,1,0,1,0.00145624499361807,0.0289814045543976,-0.00340420366412106,0.0301294427968827
253,0.133864172161218,0.0302234516621141,0.277461223743757,0.008424034635783,1586.46623999195,0.246510472620942,0.0130038857603285,-1035.36579090101,0.0576047389927516,2,0.0165871188762024,2,0.0926351429403032,0.0198002619374511,0.126397081964832,0.0249151641990413
254,0.085005685151876,0.0193353687145227,0.381314475384983,0.00430869136631867,1524.19612662708,0.356759951389719,0.00917023397483011,-975.455266983059,0.11322450207175,3,0.0290863581340899,7,0.00102794045314109,0.0609574246647501,0.0792166649123038,0.0167982772475333
255,0.369199267586777,0.0255972781732995,0.560294108229432,0.0238885087224542,1592.4117918965,0.560294108229432,0.0148753273884412,-1028.85372944726,0.459834654340711,3,0.0402248738096305,3,0.227130926939048,0.0670564465205569,0.473590088121266,0.0402248738096305
256,0.173144858284359,0.0199400345078273,0.277474532172499,0.0102260911212795,1529.55008370905,0.0554705369668854,0.0229081846136873,-1038.71416498534,0.149046264860388,3,0.0191026180793987,8,0.164628262223367,0.0477249462002483,0.164851279872157,0.018992930167408
257,0.105625835508415,0.0491345699048854,0.0332082335197058,0.0896570421968221,1448.92283560334,0.0370694393905375,0.0902507872712613,-948.767298068616,0.0227286490873245,5,0.0281383774988015,5,0.0453969242577232,0.0784910908620913,0.112312397666227,0.0476243342811373
258,0.419608038098257,0.0549580117309348,0.501610225006059,0.0177155565378329,1473.71405597837,0.515984353306776,0.0319568125545743,-971.027618837279,0.459706520256647,1,0.0609478962790843,8,0.172296211341306,0.0824971932163659,0.432773163778388,0.0354173662142026
259,0.164524247747773,0.0163805481827239,0.446218193331223,0.00684738988218307,1551.07816482607,0.48752505504599,0.00982356625779594,-1027.17179637737,0.230008576838494,3,0.0608350727357852,7,0.12626553951752,0.0491800157631028,0.190249300434385,0.0151852514400608
260,0.1252702282901,0.0491448393043818,0.0683009650147437,0.0543633679413041,1537.65826484766,0.052929744334522,0.0698870526483816,-1045.22009975225,0.170680934732684,6,0.122251733773948,7,0.172296211341306,0.038767756166716,0.118136183316935,0.0473311165909771
261,0.369392341835508,0.0519180341475773,0.545349039085258,0.0184012959374156,1506.61542023524,0.545359582283247,0.0243742930139042,-1052.54098911123,0.369392341835508,1,0.0529385527890106,7,0.310767003011645,0.0490588008689017,0.39425817421811,0.0406024587917133
262,0.0734253651261344,0.0146226734118545,0.41958890293477,0.0151720673906646,1592.68831624876,0.473473984571292,0.0144877286281298,-1101.00162088196,0.12950613402028,5,0.0254073302619052,9,0.00641940085592005,0.0521842736568886,0.037512035899997,0.0273305196611476
263,0.126765489555323,0.0232443376036797,0.164990020015653,0.0230084352322928,1551.62845139609,0.149103939384398,0.0341922989868657,-1075.98109744879,0.195237448792831,4,0.0538675468950409,1,0.0703969480194139,0.0552442207911684,0.134039859852288,0.023013008164422
264,0.231871732802965,0.031646468362723,0.621392541918811,0.0155479062017048,1557.75594568652,0.621392541918811,0.0155479062017048,-1072.32605134766,0.486674559135941,7,0.0258880855797971,3,0.295254178859278,0.0165534545140567,0.231871732802965,0.031646468362723
265,0.0332082335197058,0.0410230230946012,0.0142749597304485,0.0350093315038962,1635.68604677713,0.0169265936221978,0.0996990615504724,-1076.90958602144,0.0973953040691989,2,0.106211259659526,5,0.0169265936221978,0.0996990615504724,0.0295486872505082,0.0252148486836667
266,0.208474396650387,0.032793132205101,0.473512251867586,0.0106541602709705,1508.80787335429,0.473543644339322,0.0144668650190414,-1087.53781524794,0.194994057429906,2,0.0288408266783822,1,0.267180092436505,0.0290739030044769,0.227284995550556,0.049270569089715
267,0.307487930231747,0.0260762848397273,0.704095350133717,0.013255233041835,1492.85786657645,0.721013644816069,0.00407880647601638,-1007.53831392446,0.184932357709382,4,0.0352035729462132,6,0.3189814077249,0.0721458371557018,0.366925163573757,0.0364678626734085
268,0.125835160928007,0.0171550276441482,0.310156153925211,0.00907541525686788,1502.23898595798,0.321523642528624,0.0108416148837409,-1041.67286606763,0.0696587659418467,2,0.0431245905823146,5,0.0318552447287731,0.0302989472514554,0.0013966963623521,0.0187280946026212
269,0.113040779453447,0.0334932250013033,0.299637664888713,0.0128659223402971,1455.95940229607,0.288722980962917,0.00667666767087354,-993.268693292835,0.19013099325957,1,0.0342329908215322,5,0.0464315279985015,0.121559448937116,0.113040779453447,0.0334932250013033
270,0.181852825237119,0.0251534700204705,0.4196818467362,0.00398514117818386,1488.59253256928,0.432856049267511,0.00398514117818386,-990.662850028403,0.197648595942671,6,0.0522382054648121,3,0.156901600672445,0.0396166574217611,0.208398077627278,0.0235479192964373
271,0.236276979096346,0.0355781156192265,0.226516967476454,0.0111803551350843,1129.4628684345,0.256426868298946,0.0128136739479006,-1124.1109142294,0,1,0,1,0.216973899261287,0.0467279150608794,0.246230843619753,0.0355781156192265
272,0.266737193839506,0.0381989491525134,0.117960858146437,0.0125222797886654,1129.48609441945,0.132533496195331,0.0137161233283285,-1118.70343961917,0,1,0,1,0.256387062129496,0.0306558365340788,0.256386220896535,0.0381989491525134
273,0.458460641328579,0.0576173409371556,0.472939576191977,0.0113758196858144,1132.26150430131,0.486493623636145,0.0110919121218198,-1062.95307820108,0.430872039536971,1,0.0422868758007714,3,0.458460641328579,0.057922462540768,0.472322646858162,0.0116088267303274
274,0.321509936330116,0.0253531044866801,0.198499343709077,0.00676716318921882,1161.64164883027,0.321515117338251,0.00992948749093388,-1087.51828914132,0.310157993443043,7,0.0344374249936416,7,0.246231696346552,0.0188873577120348,0.256381654170109,0.0235742273705211
275,0.198557628454746,0.013391036378066,0.0338952810642225,0.0117126512902049,1056.98148100903,0.299072811227124,0.0170688098705879,-1068.39029864378,0,1,0,1,0.125855675264298,0.0464759228625811,0.180986299819396,0.0217403323312296
276,0.687337788760627,0.0385357007974331,0.670768317856715,0.0123987256139354,1089.80483861945,0.687337788760627,0.0265655861751065,-1003.91237260083,0,1,0,1,0.638197441474118,0.0404974399644049,0.687337788760627,0.0385357007974331
277,0.118090149390824,0.0434270217177323,0.0141641718201811,0.0198171956512054,1098.44802238637,0.0449451394342453,0.00674299153548649,-1152.62419384798,0,1,0,1,0.140143615838903,0.034930926811767,0.118090149390824,0.0434270217177323
278,0.0275308125710846,0.00865470944755501,-0.00356677517001478,0.0305950803841908,1018.41055544874,0.01551211488581,0.0216062664275618,-1155.18414282029,0,1,0,1,0.0301988329993918,0.0460259543581322,0.0312215432587921,0.00426520289274594
279,0.207644521635144,0.0283033254780631,0.189547534038922,0.00560691588878987,1062.85997652459,0.256390216736146,0.0283033254780631,-1159.18176777904,0,1,0,1,0.216997183448556,0.0262462248175477,0.198498404607672,0.0283033254780631
280,0.298979014658206,0.021806377685567,0.277345192002266,0.0253914517316032,1047.85815917246,0.207621255287252,0.00818528138867078,-970.240839466279,0.0729309098643269,1,0.0322747699722373,9,0.173127279322953,0.0354377617019571,0.298994649162939,0.0206077738694907
281,0.180979947783444,0.0312014658256248,-0.000195072624741888,0.0381356440810999,988.934952917545,0.0214934094412855,0.0135361962216305,-1009.83019509641,0.0178384167003292,2,0.029907351003694,2,0.172539384784514,0.0276692234446273,0.180979947783444,0.0312014658256248
282,0.445862267071095,0.0272434533703718,0.340165580632377,0.0247138604650439,1025.93558625506,0.445653512976488,0.0482296793620849,-959.025468203785,0.432741839829273,5,0.0320339226601039,9,0.377748576299243,0.0567494456997924,0.445862267071095,0.0272434533703718
283,0.172366672462415,0.026880807204728,0.126141311222315,0.00937962065458274,977.854482993637,0.164757468516167,0.0279021571442498,-945.363788767066,0.0622866017951629,1,0.0239625091930214,5,0.18110498536908,0.0210134946929594,0.155836159736887,0.0212327377407134
284,0.111176427809561,0.0368852098510324,0.118058827896659,0.00808935835549179,873.618444075494,0.132573766145222,0.0210418916662615,-921.135739264911,0.163534749201547,9,0.0430232925344464,9,0.11114949425162,0.0330921264764772,0.13254923311342,0.0213365355324634
285,0.515970077360525,0.0353901031247106,0.515970077360525,0.017793360508602,1016.21852536741,0.432925202216384,0.0227260450756336,-938.66458700683,0.267516377615673,1,0.0453137407548978,2,0.459691806999455,0.0367402631549553,0.501596693002157,0.0243400045355975
286,0.0528788533322067,0.0229358551660415,0.00563899903655912,0.0313681078286291,995.801781139532,0.0800648036511995,0.008785285638817,-1059.34389617838,0,1,0,1,0.0528451015460115,0.0303172591516885,0.0481341079265477,0.0245718298874168
287,0.0238287560499977,0.0200794489651666,0.020252241331855,0.00997357271213632,943.162542048099,0.0136136659490822,0.0056593914394886,-1033.10387594789,0,1,0,1,0.0236819874308331,0.031389359884963,0.0310335813551188,0.0326789158234433
288,0.344750085850967,0.0195782995138927,0.102918985063572,0.0107078658714588,984.76796778225,0.207677237875371,0.00638091437985577,-1040.9500796189,0,1,0,1,0.196315050637836,0.0512678326014096,0.310191381773722,0.021844733641727
289,0.267332923073197,0.0187845508036618,0.393892941457071,0.0180721130433111,1184.10583200865,0.381337021354742,0.0180721130433111,-1084.05074713424,0.0174561683578558,3,0.0555521829313764,3,0.133836217656323,0.0280475360235605,0.277850467763236,0.0187845508036618
290,0.235517144252269,0.030008852405998,0.406500794869337,0.0275727238197971,1091.45590740394,0.515969138638662,0.0181791453901062,-1074.36725665212,0.0162906883150874,4,0.0272190633137748,4,0.381093928167501,0.0375400239295029,0.266115256334534,0.00982795727794917
291,0.59080155635514,0.0241581886991994,0.638173046619312,0.011842245189307,1173.38809712165,0.654352747930024,0.0187301695512656,-1026.65864334525,0.468831974480178,3,0.0533553108652668,5,0.545255511086424,0.0430574752999278,0.59080155635514,0.0241581886991994
292,0.368954603372286,0.0216147396664566,0.575478411763941,0.0148852873208179,1132.04380660918,0.590855717789942,0.0237615537293628,-1064.552426767,0,1,0,1,0.53055525797767,0.0294589562478383,0.406641071088379,0.0121843518776767
293,0.257075393395064,0.0422478588022753,0.432851117717402,0.00688193660686843,1046.07373318392,0.419777760531032,0.0113432826047103,-1038.81303011742,0,1,0,1,0.173569796326921,0.0433487285350852,0.288673560132328,0.0330969562940143
294,0.575481293265744,0.020714439109583,0.738292279398006,0.00790036530870292,1043.42976407425,0.721106750230251,0.01559964184735,-998.556977905891,0.198523176718442,4,0.0175449731611352,4,0.606435305266771,0.0555823354014125,0.575481293265744,0.020714439109583
295,0.0528174420389989,0.0321375500309331,0.236208069431661,0.0224128317561779,1056.29729903255,0.256378649714239,0.0162122153636197,-1130.71177931297,0,1,0,1,0.031177505405606,0.0284305347453629,0.0350757247357126,0.0184725413945682
296,0.217188719254059,0.0314596447077067,0.21704150183173,0.0205895454005533,1012.47018162025,0.208483980416936,0.0144031715915664,-1164.53069318998,0.0869602560258635,3,0.0179630369437078,1,0.149234639366197,0.043489645453709,0.181431986471326,0.0169919705527441
297,0.068343309260822,0.0194504401807605,0.432768259433842,0.0111521850036966,1047.12232031397,0.406637810718888,0.0111521850036966,-1112.7407699032,0.00365399995412648,3,0.0324211903356269,3,0.0276552998942831,0.0311545297538687,0.345054668768904,0.0221145649016259
298,0.148330863340185,0.0406476104848507,0.277348082301931,0.0153320825139062,1465.94529635656,0.288049341070049,0.016719815398594,-982.113797082681,0.133239797978652,2,0.0261543836420733,1,0.126831300524087,0.0721948952977619,0.141081891442357,0.0148072103348034
299,0.0358599535710852,0.0222127062830024,0.064133966060595,0.00558718335340673,1485.21855668291,0.356816168930456,0.00540212347941965,-968.012527851359,0.0250404457545768,9,0.0121393417132558,6,0.0447826543130165,0.0229181897976156,0.0402770230965256,0.0260421607015736
300,0.321521696282169,0.0403441167527989,0.356795607431148,0.0398225827035758,1467.4512135926,0.344836601481474,0.0571412187229858,-945.623016166351,0.238982176261443,4,0.0260699531057113,8,0.333078631041678,0.0687465079926574,0.333078631041678,0.0687465079926574
301,0.085170611058646,0.0186202277984423,0.419537212926433,0.0092376000341122,1549.10540766291,0.419577177333699,0.0102428147877513,-967.120726863688,0.0851040522189881,2,0.0498489605308013,7,0.0435968279247319,0.0147926057513904,0.0435968279247319,0.0168928802566722
302,0.0794010966568314,0.0174318737033763,0.320752494250067,0.00661690833145143,1312.79538988399,0.215119540791708,0.0084395524716932,-892.08521964802,0.0414189383302847,2,0.0690898344332135,9,0.137518131482789,0.0297065617564021,0.0792108967407103,0.00872085090898299
303,0.432806008096325,0.0308266047835535,0.670754420667494,0.0116122997121673,1417.58417567698,0.67075609677263,0.00994090873119972,-911.486770408971,0.41964517922585,1,0.0710668585494911,6,0.516003854257359,0.0323452878923932,0.473476196951147,0.0198045771829951
304,0.0639066554691201,0.0241021479663881,0.419733300038235,0.00927595709801025,1440.65927308898,0.406831578651462,0.0249093925446373,-905.779659073707,0.103347405524158,9,0.0544559975046287,1,0.0810725635453825,0.0397632100128829,0.0810725635453825,0.0397632100128829
305,0.0479426613587335,0.00584726631363293,0.473465028497486,0.00744078828351299,1350.48806217145,0.419601355004391,0.00888817896967383,-951.1217428672,0.21820435815058,6,0.0519262528833502,8,0.11067864758006,0.0339987639060599,0.117632399177024,0.0421725159726631
306,0.207446093547746,0.041661644095833,0.321420119615218,0.0159128416461871,1432.69259625779,0.333006282336895,0.0146621744103353,-952.148405197445,0.368946954557369,2,0.0186159012265481,8,0.256243183622927,0.0698646120195333,0.216804287862519,0.041661644095833
307,0.127009983387901,0.084792228296341,0.278006584175275,0.0162365957726108,1627.96808373297,0.530626486787005,0.0162365957726108,-1010.18279553445,0.196367702053889,3,0.0896392333034617,3,0.0707187574452396,0.0476276379462531,0.141745016241196,0.0313903249363491
308,0.188398203460319,0.0257482895528405,0.530557477092677,0.0147339688733877,1445.24727523775,0.575489868932517,0.00424119219582859,-1043.39785930019,0,2,0.0264796163454862,3,0.446048816039831,0.0306166514043674,0.255637761590016,0.0444594072438598
309,0.149388078216082,0.0352772718060772,0.773271598952778,0.0176100373589343,1538.85679903197,0.791062169045791,0.00836577206759973,-993.693960676278,0.19909940020101,1,0.0189285835928068,6,0.126972811125613,0.0606412851501825,0.149388078216082,0.0352772718060772
310,0.217984346986321,0.0681377089524578,0.68733020910511,0.00361105370579308,1550.36944201674,0.670747087506869,0.00361105370579308,-1006.79292990736,0.361303887624999,3,0.0515133865995735,3,0.217984346986321,0.0696799351862298,0.217913182935037,0.0236663341837125
311,0.287751539029338,0.043948374618336,0.575426353613373,0.0266061836423782,1446.05663934611,0.575426353613373,0.0266061836423782,-1009.87751324747,0.131950161719148,1,0.0564538422403969,4,0.419450299489841,0.0714787230509085,0.309891753622359,0.0473107178818855
312,0.237114749509351,0.0498476027934487,0.721102287999103,0.0164606954696555,1513.90026759137,0.721102287999103,0.0164606954696555,-964.04208132725,0.463741322743311,4,0.0449982913749549,1,0.257127119792177,0.0334808285691711,0.237114749509351,0.0498476027934487
313,0.038617958043487,0.0296713545301822,0.368909829675085,0.00765063344841075,1522.95510477107,0.00215055081071622,0.0353950062110511,-1050.70357386657,0.0168128303973385,1,0.0419329380676782,5,0.00855696284434098,0.0415133319915471,0.0305325677629664,0.0197861565086755
314,0.267401396606912,0.0660007971221411,0.516121149453608,0.0420770373120828,1440.33324238129,0.501743391462135,0.0168602882554473,-977.945951748245,0.329230731256743,2,0.0660007971221411,9,0.433035245185921,0.0669771886451614,0.310684340242935,0.020872787639228
315,0.0492118121587583,0.026775169185009,0.050080994877078,0.00799705192067309,1547.35178271247,0.419580906126214,0.00416650542644604,-980.513840651643,0.175250809280045,2,0.0563180924063109,4,0.0443524772576426,0.0428003529361213,0.0492118121587583,0.026775169185009
316,0.0794911091225056,0.0136066085081683,0.141765184614866,0.0284152373135163,1234.63736904647,0.59084495608223,0.0175805568537214,-1176.85786635333,0.0438757398175909,2,0.00613158954704804,1,0.125204915199125,0.0482651695814061,0.35680652175562,0.0065886062522341
317,0.344964823898942,0.0171369848396647,0.487426784580291,0.0141818695346343,1228.59338738968,0.406632872149802,0.0146023320661044,-1136.65701556276,0.333223402575876,1,0.0171369848396647,1,0.126919608098152,0.0327357015262468,0.157020129699685,0.0407646031764814
318,0.638128930176674,0.0276736339117901,0.704054596899615,0.0196503321993873,1270.3289869426,0.704018928610319,0.0351886552369946,-1162.20886080562,0.171644079817419,6,0.0278776332128812,3,0.590568280183306,0.0438787955145268,0.60638276110004,0.0438787955145268
319,0.433007218940886,0.0444060023770751,0.333642149115636,0.0375050696383694,1203.97399480616,0.369364817961722,0.01341476448213,-1152.47305647231,0.256933941149249,2,0.11453105645493,8,0.381695617414056,0.0612682243928373,0.419902387020472,0.0648418530923003
320,0.459475250458483,0.0191572572984382,0.501565276588564,0.0234941298544887,1111.06161207749,0.530501309958971,0.0173056820854007,-1146.17446376258,0.459832484515139,8,0.0315291546751264,4,0.216053603985547,0.0534524806509971,0.459475250458483,0.0191572572984382
321,0.755550871748919,0.0151090561374698,0.864197273436819,0.0321308776694954,1211.87367070185,0.845595662025319,0.0321308776694954,-1123.86566517554,0.323649816097227,8,0.0345793581883001,1,0.808990353724909,0.0547763023898833,0.773159721710982,0.0151090561374698
322,0.00143927072640341,0.037851138903197,0.575484676407668,0.0187731135780243,1114.90648443082,0.590864247404932,0.0137536572936847,-1125.84876784049,0.00676622787553248,6,0.0246525175721037,1,0.0152530200247976,0.0465438309375217,0.0313357881405578,0.0208615696768312
323,0.236219303203361,0.0249132423427855,0.473454306336209,0.0246166979115493,1152.11045804869,0.487438200672838,0.0215585194131733,-1106.64800452415,0.0117224799556338,8,0.0138157776901228,9,0.0623436208463331,0.0341151441408401,0.180683641567134,0.0176657218571617
324,0.0481171474155821,0.0380584141986524,0.721122288047131,0.0338371405922442,1225.29595875481,0.738293307691064,0.016890109185976,-1124.54544321559,0.515983321751216,1,0.0316921936059943,2,0.217174300401559,0.0565162444278709,0.606501716824884,0.0339223021788882
325,0.345275842411134,0.0353340490915001,0.394124236514726,0.0159795912633886,1168.96271905472,0.394124236514726,0.0159795912633886,-1100.47238868577,0,1,0,1,0.333550536712349,0.0353340490915001,0.345227912982003,0.0513437182242929
326,0.432846168897978,0.0207501857705766,0.530546836529842,0.0157155134975378,1117.03056303947,0.53054731071849,0.0157155134975378,-1084.83107481228,0.19411122814824,2,0.0562626104822587,1,0.501652084990342,0.033956023496003,0.459776931962355,0.0207501857705766
327,0.670280169907644,0.0309911145728398,0.809041283607825,0.033188829786223,1169.93997650695,0.791045723824611,0.0116472835136496,-1055.42535555347,0.605707652972381,1,0.0238521780687871,3,0.809041283607825,0.033188829786223,0.703749251606013,0.0309911145728398
328,0.320943221460089,0.0205825612699045,0.406600649564646,0.0174313203518785,1080.42149843401,0.321510512001594,0.0132797904717821,-1106.1551505273,0.163554494522121,1,0.0164573631177791,1,0.245420491087119,0.0551848107227129,0.309554272542373,0.0367145119817997
329,0.419877648739539,0.0219570247537999,0.419612352715698,0.0125971153171804,1092.34597026782,0.432763538349167,0.0163999797707089,-1081.71057214837,0.140556534599482,3,0.0192770143199409,4,0.381291527799381,0.0261683459015605,0.406938141686004,0.0116547787720278
330,0.773267421779321,0.0283110134109257,0.670770276471277,0.0276126878007162,1165.85763614814,0.704130154289305,0.0148391945216689,-1059.5846743551,0.321846840105393,4,0.00608757545399437,4,0.738290198996336,0.0231438275737598,0.827234697603525,0.030782900816976
331,0.253195245894073,0.0182973822438547,0.445713582865503,0.00948015727695525,1084.4969125709,0.48701851552307,0.0176570559435408,-1081.06650312045,0.038840506688031,5,0.0687721681652887,5,0.212911135035459,0.0406939076555472,0.285485153217016,0.0178702373247231
332,0.146339291631821,0.0188515658618199,0.380955368141514,0.0125489206433632,1033.55975017529,0.459546945610031,0.0101554787874933,-1074.50340343316,0,1,0,1,0.0771480028698603,0.0524978265521728,0.130908650191563,0.0188515658618199
333,0.59092858825193,0.0222969274008202,0.773264856771978,0.00509625016097161,1153.28834641624,0.809042209459515,0.0146724935847383,-1048.10858992282,0.189581807656454,5,0.0647861155979892,3,0.59092858825193,0.0290540465281777,0.65439996040826,0.0284613557035471
334,0.0206880468281632,0.0134727382910262,0.638185238975922,0.0145583934137667,1180.62376852069,0.670748567468089,0.0212377534202855,-1133.66350549639,0,1,0,1,0.0184478568075318,0.0383647372018519,0.0275543865815794,0.0178240191807437
